"geoid","pop","jobs","lat","lon"
"481210216511","1538","506","33.032377","-96.85601"
"481390609001","2498","406","32.307694","-96.971301"
"481130153061","2506","40","32.799384","-96.987542"
"481210204033","1602","1510","33.224376","-97.155942"
"481390611002","1338","90","32.31405","-96.897756"
"480850316722","0","9618","33.070071","-96.8145"
"481130181321","1665","1833","32.838868","-96.567707"
"480850314111","3398","511","33.074003","-96.636915"
"480850320032","1553","638","33.028569","-96.694566"
"484391225001","1559","195","32.732414","-97.138852"
"481210214142","2873","1507","33.210867","-97.069532"
"484391065141","1310","4","32.75897","-97.157295"
"481130146011","2483","1622","32.832949","-96.950078"
"484391109063","1140","72","32.673499","-97.455984"
"484391136241","2148","518","32.856064","-97.107894"
"481130137163","1949","423","32.970001","-96.898659"
"480850314143","2205","160","33.106822","-96.623782"
"481130178162","2650","128","32.795661","-96.641272"
"481130181113","2129","839","32.870399","-96.620736"
"481130141281","1870","18","32.92981","-96.956227"
"484391050084","1086","21","32.853147","-97.331503"
"484391232002","684","530","32.760959","-97.334577"
"481130210003","1824","14","32.733867","-96.808499"
"484391115064","1668","110","32.719778","-97.166548"
"481210201112","2256","180","33.174231","-96.877422"
"481210219002","2199","591","33.122562","-96.845092"
"484391139433","2314","58","32.958854","-97.264874"
"481130137283","2083","155","32.944697","-96.882535"
"480850305253","2323","350","33.193829","-96.716775"
"484391114091","2008","266","32.640065","-97.145685"
"484391136332","1232","1134","32.884616","-97.113478"
"481210203201","2752","34","33.040024","-97.322091"
"480850305182","5632","589","33.164662","-96.75839"
"480850305172","2093","3165","33.168722","-96.720841"
"484391139194","2293","55","32.88028","-97.284044"
"482511302111","1296","94","32.47646","-97.350586"
"480850320142","1509","26","33.021119","-96.668176"
"481130091042","1634","194","32.746288","-96.68819"
"484391139532","3751","187","32.963903","-97.239076"
"480850313321","1824","39","33.018833","-96.58827"
"484391057052","1641","607","32.645921","-97.365766"
"481130096103","1688","1149","32.906551","-96.884633"
"484391065221","1234","307","32.764414","-97.205853"
"481390616001","1484","1043","32.346864","-96.634624"
"484391113114","3241","744","32.605485","-97.107414"
"484391001011","2626","140","32.787548","-97.305312"
"480850313352","1839","26","32.991674","-96.606825"
"481130126041","1322","30","32.852628","-96.646933"
"481130181561","1442","299","32.913385","-96.573126"
"481130006091","1878","490","32.828595","-96.820635"
"481130190163","796","1344","32.915869","-96.738826"
"481390601042","1988","1212","32.534969","-96.668256"
"480850316782","2382","416","33.075449","-96.764739"
"481390602161","4501","448","32.539362","-96.843675"
"481130125022","2403","382","32.827034","-96.672024"
"480850312013","3186","133","33.056705","-96.321816"
"480850317094","848","24","32.998967","-96.771854"
"481210216132","1777","177","33.001068","-96.895526"
"481130123025","1569","613","32.804647","-96.675606"
"480850305313","2456","198","33.183358","-96.705601"
"481130199002","1945","535","32.741026","-96.887964"
"481130005012","926","441","32.810754","-96.813068"
"481130165283","1762","179","32.658914","-96.950824"
"481210214171","2615","380","33.146871","-97.09105"
"483671407113","2080","1333","32.755401","-97.674832"
"481130204011","739","7093","32.784793","-96.782122"
"481210203192","2169","93","33.045862","-97.321604"
"484391054031","1612","4025","32.715939","-97.372639"
"481130002021","870","151","32.824969","-96.76591"
"480850320162","1052","592","33.006326","-96.645847"
"484391115222","1394","16","32.695625","-97.088253"
"481130138081","678","1993","32.949686","-96.862377"
"481130065013","868","698","32.72642","-96.894008"
"482570507031","1426","102","32.555741","-96.186735"
"481130170071","2082","43","32.656782","-96.552648"
"481130078102","1376","37","32.903731","-96.743589"
"481130071012","1200","1236","32.84882","-96.815243"
"481210216502","1593","363","33.025161","-96.925865"
"481130141482","735","2851","32.849034","-97.01939"
"484391106001","889","32","32.755192","-97.410578"
"481210201271","1158","1245","33.151217","-96.947516"
"481210217162","1330","612","33.049959","-97.021097"
"481130079103","1058","515","32.858568","-96.763085"
"481130173071","1141","30","32.754157","-96.564009"
"484391055182","649","2993","32.659309","-97.41926"
"481130101022","1053","66","32.784956","-96.839528"
"480850313312","2910","31","33.029571","-96.590443"
"484391115441","1600","13","32.63749","-97.118234"
"484391020001","2267","17690","32.754979","-97.352752"
"481210217553","2764","79","33.098036","-97.116602"
"481130096081","947","29","32.913995","-96.841957"
"480850316292","1192","96","33.045341","-96.728157"
"481130078283","1816","719","32.916061","-96.747538"
"481130166172","2168","21","32.613409","-96.87388"
"484391008003","1771","139","32.77269","-97.356936"
"480850317041","641","46","32.995093","-96.840958"
"481130111032","2483","3","32.667585","-96.834268"
"481130190391","2067","1232","32.94258","-96.708052"
"481130181552","3026","236","32.96482","-96.577398"
"481210208003","2500","494","33.188395","-97.146687"
"480850303021","2877","411","33.240767","-96.746063"
"481130061002","1921","385","32.695868","-96.852265"
"481130192053","2083","18","32.966816","-96.762958"
"480850316572","115","24415","33.090797","-96.809881"
"481210201151","2257","118","33.175294","-96.990328"
"484391133014","1094","363","32.812449","-97.236663"
"484391216132","2132","164","32.739914","-97.145028"
"484391043012","1169","4209","32.705826","-97.35497"
"484391043022","1446","157","32.712773","-97.348948"
"481130179003","2333","186","32.824966","-96.65435"
"481130139022","1073","355","32.927993","-96.876811"
"481130188011","1221","2162","32.927967","-96.634793"
"481130185073","1480","951","32.907728","-96.726524"
"480850315121","1778","484","33.097597","-96.655521"
"481130014002","768","29","32.803111","-96.76926"
"480850307025","1051","4761","33.205771","-96.633253"
"481130069003","1353","466","32.757679","-96.869995"
"484391217031","1319","227","32.747635","-97.111629"
"481130190422","1419","9","32.965751","-96.66778"
"481130050001","1529","294","32.73582","-96.830946"
"480850310033","1318","128","33.210589","-96.551219"
"481130169033","1873","1575","32.596229","-96.707153"
"481130068002","1757","307","32.75215","-96.86821"
"481130092021","2389","394","32.726873","-96.677924"
"481390602062","4425","759","32.52435","-96.810105"
"480850305161","2669","482","33.165616","-96.700202"
"481130004014","2520","1001","32.813801","-96.833559"
"480850305071","1810","1091","33.111389","-96.783343"
"484391108061","1857","28","32.745168","-97.509712"
"481130096033","1697","1621","32.915507","-96.82455"
"481210217392","1946","293","33.017245","-96.988623"
"481130064021","2454","42","32.72564","-96.876042"
"481390615001","1562","1482","32.307697","-96.619752"
"481130008012","1516","513","32.80404","-96.785282"
"481130059023","1490","397","32.691555","-96.817079"
"481390602213","3307","99","32.492465","-96.910996"
"482570502121","2034","242","32.686616","-96.405916"
"481210213051","1858","503","33.180719","-97.117145"
"480850316663","1795","260","33.104022","-96.739167"
"480850317222","1101","42","33.015425","-96.838588"
"484391023023","1019","87","32.700706","-97.448899"
"481390610002","1769","178","32.160924","-96.955009"
"483671407102","1788","250","32.648924","-97.671892"
"481130141391","981","232","32.858704","-97.006455"
"480850310061","1268","266","33.166971","-96.490616"
"484391230021","988","215","32.738406","-97.422821"
"484391139315","1410","109","32.907021","-97.328392"
"481210203123","1858","6234","33.000188","-97.261575"
"484391110241","1470","24","32.626141","-97.376945"
"481130166281","2966","147","32.58104","-96.842942"
"484391115403","2437","292","32.665433","-97.110107"
"481210201162","2539","374","33.291888","-96.993882"
"484391050072","1599","41","32.851744","-97.297433"
"484391113041","932","71","32.591437","-97.128531"
"481130172031","2225","128","32.744288","-96.6088"
"484391107044","1242","2762","32.750478","-97.449014"
"484391141131","2556","31","32.98861","-97.382665"
"481210207003","1174","2022","33.216621","-97.158638"
"484391136322","1843","253","32.901474","-97.109904"
"481130187001","2625","163","32.900021","-96.639988"
"481130181412","1331","112","32.854014","-96.554139"
"482511302171","2133","132","32.536665","-97.352554"
"484391142042","2753","406","32.892996","-97.520921"
"484391139523","1671","468","32.938105","-97.245689"
"481130181323","989","21","32.841239","-96.577399"
"481210215202","1826","92","33.089679","-96.878817"
"480850313182","1454","124","33.022601","-96.548748"
"481210217512","2724","130","33.032315","-97.098113"
"481130020021","1210","64","32.752658","-96.818771"
"484391050092","1482","141","32.814621","-97.336621"
"481130165262","1609","3","32.642154","-96.95046"
"484391052072","1371","405","32.735175","-97.470124"
"480850320131","2399","1196","33.063049","-96.681277"
"484391014032","1123","196","32.742988","-97.249737"
"484391225003","984","209","32.725449","-97.136165"
"480850305152","1439","25","33.17127","-96.686832"
"481130164182","2322","437","32.699059","-97.03194"
"480850316692","1312","122","33.062071","-96.838358"
"481130137161","1440","3117","32.963849","-96.909998"
"481130122074","2312","5022","32.781755","-96.685291"
"481130192132","2400","413","32.938662","-96.756604"
"481130079121","1261","2675","32.863036","-96.765694"
"481130181491","1922","120","32.922221","-96.522925"
"481130210001","1193","394","32.749601","-96.805416"
"480850318072","1033","171","33.016895","-96.75509"
"480850305431","2841","592","33.146895","-96.697292"
"481130141555","1305","57","32.940519","-96.961848"
"481130137281","1819","129","32.941183","-96.888014"
"481210217591","505","2259","33.044593","-97.067049"
"481130096072","1206","310","32.905857","-96.867886"
"481130096043","1786","7623","32.923692","-96.81128"
"480850314203","1219","109","33.138109","-96.59453"
"481130143192","1718","2116","32.883223","-96.968905"
"480850316215","53","3490","33.01459","-96.791425"
"481130142082","1410","543","32.865606","-96.935772"
"480850317083","652","717","32.991798","-96.803975"
"482511302113","2210","549","32.491947","-97.360913"
"481130190353","1109","1289","32.913585","-96.72711"
"481210216344","1074","9","33.008872","-96.849131"
"482511306031","2168","450","32.313778","-97.336118"
"481130110032","1335","97","32.677251","-96.851819"
"481210201254","2361","127","33.22514","-96.908586"
"481210203207","1755","4678","33.000129","-97.370745"
"480850317062","1216","151","32.992008","-96.818836"
"481210214122","1836","36","33.153177","-97.037632"
"480850316822","1739","660","33.052636","-96.7655"
"484391115292","2114","210","32.696133","-97.178671"
"481130042013","1086","159","32.75446","-96.82955"
"484391026022","1523","3191","32.727078","-97.38155"
"484391138141","1758","455","32.895171","-97.1914"
"481130078342","1512","92","32.899783","-96.719664"
"484391139233","1771","67","32.867182","-97.308314"
"484391142071","2336","46","32.762831","-97.493855"
"481130164172","2051","12","32.651891","-97.017892"
"481130007042","1806","1785","32.806758","-96.79589"
"481390608014","2453","249","32.455002","-96.965873"
"480850312011","1665","945","33.050077","-96.398577"
"481130153052","1481","1042","32.812936","-96.986898"
"481210216482","708","96","33.040094","-96.855501"
"481130184013","1940","272","32.873024","-96.650392"
"480850305311","1703","816","33.19222","-96.699373"
"482511307002","1942","10","32.361133","-97.398024"
"484391115612","1306","11","32.633175","-97.084022"
"480850316462","2442","550","33.054265","-96.817021"
"484391004022","1334","18","32.786897","-97.35613"
"481130136222","1218","3063","32.949969","-96.806055"
"481210201094","2975","73","33.184721","-96.859793"
"483970402031","1670","474","32.972654","-96.450432"
"481210215172","2435","1082","33.064343","-96.90736"
"483671407072","3015","1744","32.710938","-97.622274"
"481130167062","1346","15","32.608559","-96.782416"
"484391047012","1888","48","32.696314","-97.336413"
"482570502131","4527","3351","32.729218","-96.43464"
"484391140133","0","11","32.830802","-97.390141"
"484391141062","3242","329","32.884434","-97.400476"
"481130176063","1181","100","32.754941","-96.636001"
"481130084022","2033","441","32.778335","-96.721239"
"480850316611","1997","1727","33.097885","-96.788526"
"484391115383","1572","47","32.668609","-97.047944"
"481210215212","2240","366","33.100653","-96.883919"
"484391135161","1439","63","32.863215","-97.092385"
"481130078091","970","659","32.859134","-96.748259"
"481210217321","1526","116","33.015048","-96.998161"
"481130141353","1448","328","32.973631","-96.974872"
"484391139251","2497","33","32.880119","-97.294214"
"481130079101","1129","7","32.854972","-96.763313"
"480850305251","2277","147","33.199883","-96.727458"
"481130078254","1508","88","32.890329","-96.736853"
"480850316591","741","393","33.08605","-96.798899"
"481130151012","1966","166","32.797179","-96.951724"
"482511303024","1359","1316","32.395477","-97.423534"
"484391140123","3476","103","32.879615","-97.41719"
"481130136284","778","17640","32.959842","-96.826686"
"484391136183","1108","15","32.825437","-97.135648"
"480850317152","1306","70","33.009026","-96.807286"
"484391139324","2184","1270","32.948032","-97.343458"
"481130192051","1348","1193","32.974479","-96.760736"
"481210216513","2755","643","33.039673","-96.872386"
"481130164092","1884","239","32.682104","-97.002496"
"484391113062","2583","523","32.579453","-97.165061"
"480850316751","1228","365","33.053031","-96.776671"
"484391107031","1201","3","32.753922","-97.469319"
"483970405111","1416","143","32.823449","-96.478759"
"481130188013","1689","9","32.919943","-96.643601"
"481130185071","989","97","32.905049","-96.721875"
"484391065132","1516","19","32.739803","-97.193657"
"484391107041","1312","52","32.753746","-97.455632"
"480850317111","1638","136","33.00209","-96.840659"
"480850316361","1135","251","33.059229","-96.765618"
"481130141241","3034","5506","32.911758","-96.968814"
"484391220022","1043","70","32.733412","-97.065969"
"481130092023","2400","134","32.729732","-96.668121"
"484391115652","4325","283","32.591493","-97.058279"
"481130106012","2687","143","32.790567","-96.90185"
"482511304141","2438","468","32.367761","-97.244831"
"481130078282","1075","331","32.91293","-96.751854"
"481130141451","1424","49","32.858842","-96.994539"
"481130176021","2165","190","32.766276","-96.639632"
"481210216221","1732","49","33.004448","-96.922423"
"481130177051","2155","1483","32.785673","-96.600884"
"481130098041","1406","412","32.870184","-96.871604"
"484391136392","2127","390","32.898237","-97.176"
"481130107013","0","1234","32.752191","-96.883713"
"484391109052","2165","219","32.66989","-97.446181"
"481130059021","1408","23","32.704655","-96.818662"
"480850305412","2710","316","33.152321","-96.692694"
"483970405141","1217","203","32.885321","-96.317626"
"484391132231","1328","153","32.845184","-97.205646"
"481130144072","1664","115","32.832108","-97.003909"
"484391055133","1054","16","32.673819","-97.41169"
"481130100021","4174","496","32.777328","-96.816411"
"484391111022","3099","623","32.651071","-97.276774"
"481130091032","1937","81","32.736547","-96.703171"
"482511304132","2454","326","32.400222","-97.106216"
"481130154032","2006","306","32.757314","-97.027741"
"481130004101","1233","15","32.833939","-96.850652"
"480850303043","2231","4708","33.241836","-96.796733"
"481130107042","1774","22","32.740733","-96.914344"
"484391135113","1324","255","32.825108","-97.116938"
"484391217041","1297","2435","32.754281","-97.106275"
"483671407141","2095","441","32.750106","-97.647043"
"481130137221","2188","8751","32.97489","-96.851063"
"481130207002","1404","92","32.968244","-96.868607"
"484391111042","1598","1038","32.668132","-97.269671"
"481130181332","2189","2522","32.897875","-96.578403"
"481130181461","2635","61","32.889206","-96.576355"
"484391135194","910","37","32.8681","-97.07887"
"480850304062","1953","381","33.137472","-96.812014"
"484391065145","1067","345","32.752802","-97.168676"
"484391101021","651","4725","32.807698","-97.260574"
"484391134031","1305","599","32.832051","-97.189183"
"481210203152","1865","1265","33.080022","-97.148942"
"481210216113","1516","583","32.993931","-96.906634"
"480850313081","2778","69","33.036485","-96.563904"
"481130190202","1127","207","32.939798","-96.67018"
"481210214192","2162","113","33.147468","-97.068811"
"480850320133","1629","438","33.052745","-96.688289"
"484391046032","1587","67","32.685019","-97.266376"
"483671407132","2464","391","32.611037","-97.577555"
"481130166302","1798","57","32.609658","-96.915146"
"481390602122","4338","1308","32.428372","-96.827841"
"481130080006","1643","156","32.827119","-96.748825"
"481130137191","2480","6969","32.986389","-96.910482"
"484391060061","1517","100","32.638643","-97.344432"
"481130144102","654","18","32.830016","-97.014895"
"481390614023","1404","22","32.354314","-96.652404"
"484391136222","1978","739","32.873133","-97.151602"
"484391112022","1255","412","32.626893","-97.274438"
"482511301001","3318","1171","32.476666","-97.529143"
"481210212042","0","208","33.178518","-97.093381"
"480850316252","945","79","33.038286","-96.765783"
"480850314201","919","20","33.135927","-96.588374"
"484391140121","2372","25","32.855834","-97.39607"
"481130202001","2139","75","32.672435","-96.754342"
"480850317081","991","31","32.992846","-96.809625"
"484391229021","1398","1832","32.710842","-97.093424"
"481130190351","2609","92","32.912029","-96.72058"
"484391115141","2502","473","32.655586","-97.084126"
"484391065262","2647","81","32.799565","-97.188155"
"481130176051","2589","6","32.751827","-96.643765"
"481130150012","2214","240","32.80527","-96.927005"
"481210203205","2127","2129","33.0202","-97.307134"
"481130141233","2278","381","32.974691","-96.966974"
"480850302071","3658","118","33.377052","-96.547652"
"481130190402","1314","165","32.935465","-96.716251"
"481130006063","821","580","32.811675","-96.802569"
"481130190191","2740","71","32.919122","-96.714922"
"481130165333","2283","1477","32.696462","-96.925245"
"484391115553","2011","340","32.65168","-97.041888"
"484391102052","1160","47","32.844827","-97.286198"
"480850302023","1806","70","33.277239","-96.625382"
"481210201351","2334","44","33.206705","-96.923549"
"483970403031","1747","521","32.922366","-96.46466"
"481130173131","1775","266","32.72709","-96.531528"
"484391042042","1338","529","32.714251","-97.366795"
"482511310001","2460","63","32.325907","-97.407338"
"480850316421","1259","48","33.076517","-96.740621"
"480850301012","1822","336","33.286561","-96.40168"
"481130138072","1710","46","32.929764","-96.870145"
"484391216082","1115","45","32.704864","-97.195088"
"481130122101","1434","34","32.813459","-96.689789"
"481130020011","941","154","32.757324","-96.817057"
"481210217352","597","873","33.008006","-96.982126"
"481130165191","1209","907","32.652118","-96.930079"
"484391115451","958","666","32.70091","-97.158242"
"481130180022","2203","76","32.823111","-96.640416"
"484391110301","1797","150","32.560309","-97.33516"
"481210205042","1825","25","33.256834","-97.121827"
"481130176061","1576","56","32.751291","-96.621153"
"481130192022","1857","24","32.943209","-96.755142"
"481130182052","2700","99","32.890835","-96.615523"
"484391134073","987","14","32.812378","-97.153561"
"481130165351","1848","53","32.67148","-96.915394"
"481130141351","2185","1051","32.973961","-96.985222"
"484391138081","1536","398","32.878288","-97.253666"
"481130166233","2384","39","32.55447","-96.864765"
"484391012021","1060","783","32.762719","-97.292838"
"481130108092","2110","99","32.716648","-96.895948"
"481130079162","581","16","32.859307","-96.756179"
"481130141191","1779","2443","32.965654","-96.987387"
"481130166321","1509","7","32.586268","-96.868894"
"481130096041","1571","2539","32.918396","-96.813896"
"481130108082","1501","51","32.716863","-96.910994"
"484391115703","1684","1530","32.685869","-97.069236"
"484391132162","1959","967","32.854429","-97.23409"
"484391102061","1730","699","32.854678","-97.275145"
"483671404031","1375","30","32.986426","-97.702481"
"480850307012","1695","1944","33.212422","-96.62655"
"481210215292","2155","248","33.156611","-96.879529"
"484391139533","1807","273","32.950409","-97.241048"
"480850305192","1754","532","33.178274","-96.828996"
"481210215332","1652","44","33.101179","-96.862961"
"481130156001","1927","493","32.752009","-96.984718"
"484391220021","1874","16","32.73095","-97.069703"
"481130141213","1032","111","32.94946","-96.946823"
"480850316391","2392","191","33.106008","-96.754745"
"482511302114","2150","197","32.476775","-97.375689"
"480850303011","1500","322","33.227616","-96.714092"
"480850304052","2670","10895","33.131608","-96.798027"
"481130076051","1501","1021","32.888098","-96.810267"
"484391136132","1459","136","32.843937","-97.173129"
"480850305122","2790","449","33.129338","-96.746655"
"481130201001","1254","11945","32.827828","-96.908498"
"481130001001","1382","491","32.816951","-96.73275"
"481390608011","1866","202","32.435377","-96.951848"
"482570505003","2306","1809","32.728448","-96.280599"
"484391042031","4129","792","32.707815","-97.363672"
"481210216223","2520","742","33.017447","-96.918397"
"481130143152","1578","573","32.839578","-96.962885"
"481130098043","1499","14","32.874821","-96.873217"
"481210215363","3254","26","33.157786","-96.915654"
"481210216181","1649","1717","33.039467","-96.992536"
"480850304071","2322","723","33.127221","-96.835746"
"484391139316","617","2048","32.903242","-97.328836"
"481130097013","1324","33","32.883861","-96.872737"
"481130171013","2266","527","32.68491","-96.603394"
"484391113122","2254","2410","32.578703","-97.11599"
"481130090022","1222","201","32.751487","-96.66851"
"484391114072","1862","510","32.622322","-97.153701"
"481210217261","1657","245","33.016699","-97.061671"
"481130071021","1180","562","32.84804","-96.825966"
"484391112023","1468","233","32.638572","-97.278535"
"484391139504","1134","1087","32.933832","-97.277251"
"481130190372","1459","118","32.964161","-96.687008"
"484391115252","0","3088","32.680869","-97.096868"
"480850318161","2050","150","32.993203","-96.689541"
"481130108051","1495","155","32.710255","-96.876267"
"481130181351","3137","66","32.884645","-96.532028"
"481130004103","1912","1238","32.838591","-96.859674"
"480850303041","1904","363","33.251575","-96.794446"
"484391140031","2378","3536","32.855682","-97.338487"
"484391115591","1244","1807","32.6929","-97.109702"
"481130174003","1845","6042","32.759508","-96.591421"
"481390602151","2725","551","32.520096","-96.843628"
"481130181301","1487","155","32.843811","-96.624219"
"483671401023","1059","719","32.774894","-97.801638"
"480850308023","1388","266","33.190812","-96.632989"
"481130115002","2319","20","32.738824","-96.743566"
"481130144081","1161","1004","32.822689","-96.997544"
"481130073011","1077","389","32.856673","-96.818211"
"484391048022","2058","102","32.681021","-97.355952"
"484391228012","1248","206","32.718824","-97.112344"
"480850305362","2504","137","33.178168","-96.760831"
"481130056003","2577","73","32.713142","-96.825945"
"481130100015","1330","813","32.815039","-96.854501"
"481130087043","1364","37","32.69624","-96.777951"
"480850316761","1351","152","33.046062","-96.775276"
"482570503002","1577","24","32.750171","-96.294195"
"483970404042","1834","144","32.944713","-96.375934"
"484391115443","1474","188","32.640207","-97.131079"
"484391217022","27","4727","32.756697","-97.08292"
"480850316213","1804","800","33.02241","-96.772435"
"484391044001","1647","183","32.713903","-97.337514"
"481210216463","2207","92","33.02567","-96.942451"
"481130062002","1506","63","32.725228","-96.838476"
"481390606021","2436","475","32.404842","-96.851448"
"481210216372","1073","737","32.991493","-96.858656"
"484391060052","1364","189","32.648787","-97.325605"
"480850305111","12004","964","33.137348","-96.761362"
"481130092041","1838","132","32.74439","-96.666501"
"482511311002","1019","862","32.334472","-97.41147"
"481390608022","2092","991","32.455351","-97.004467"
"484391139581","1321","215","32.922337","-97.134914"
"481210217373","1125","2548","32.991586","-96.986452"
"480850320105","1069","275","33.017096","-96.658741"
"481130078051","957","697","32.907012","-96.753283"
"481210216303","1149","331","33.018399","-96.912468"
"484391107043","886","352","32.741707","-97.464101"
"480850304042","822","327","33.142572","-96.799909"
"481130191021","1051","48","32.944143","-96.716349"
"484391216083","1152","19","32.697099","-97.19448"
"481130170092","2432","17","32.685073","-96.563826"
"481130166341","2129","3490","32.637522","-96.833574"
"484391022013","827","71","32.748186","-97.378387"
"480850305291","1611","443","33.179673","-96.724572"
"484391065093","2515","4076","32.804928","-97.158364"
"481130141461","2257","49","32.862827","-96.993974"
"484391115542","2791","19","32.664501","-97.048945"
"484391013011","1567","68","32.7417","-97.203149"
"484391045021","2873","2181","32.708386","-97.325587"
"480850303035","2124","107","33.226979","-96.773849"
"484391055122","1027","18","32.646617","-97.380028"
"481130143161","968","43","32.853531","-96.971114"
"484391026021","982","594","32.731681","-97.379826"
"481130192084","1250","3747","32.9275","-96.765964"
"484391050091","2023","0","32.813847","-97.329421"
"480850314152","1420","328","33.102953","-96.701834"
"481130152061","1651","96","32.80546","-96.973837"
"480850316791","1506","141","33.093082","-96.754113"
"481130166332","2085","5","32.582444","-96.87839"
"480850302073","7889","862","33.2984","-96.554595"
"481130141412","1304","205","32.936123","-96.946946"
"481130190404","1489","4","32.932968","-96.721174"
"484391065201","2015","818","32.76265","-97.234688"
"481130153042","2524","4354","32.805282","-97.001266"
"484391132141","1907","109","32.863666","-97.232279"
"481130165331","0","4611","32.704429","-96.914236"
"481130190272","2755","824","32.951363","-96.642403"
"480850314082","1301","118","33.088599","-96.624931"
"484391217025","1822","2833","32.754206","-97.093092"
"481130136081","1321","533","32.944414","-96.793497"
"481130195012","1140","1666","32.861078","-96.799368"
"484391137112","1282","51","32.951634","-97.101648"
"482570504011","1350","1973","32.741395","-96.274155"
"481130167082","2240","6","32.624448","-96.788218"
"480850316312","2351","597","33.07502","-96.713504"
"483970402023","1978","178","32.945314","-96.448797"
"481130050002","1866","1714","32.739805","-96.832785"
"484391138084","1152","154","32.87132","-97.242027"
"481130164103","1280","155","32.66752","-97.021326"
"481130159002","23","1103","32.738616","-96.983365"
"484391136113","2298","1206","32.872387","-97.182588"
"482570512024","1549","186","32.527424","-96.343235"
"484391115692","1380","83","32.689101","-97.092738"
"481130181293","1289","20","32.843053","-96.612921"
"480850314232","1323","67","33.076756","-96.649261"
"484391060062","3298","107","32.642623","-97.339148"
"481130178141","2242","1163","32.808433","-96.603865"
"481130037001","1600","67","32.766199","-96.759405"
"481130192115","717","8176","32.969015","-96.72499"
"481130164211","2325","79","32.694221","-96.992565"
"481130055001","1217","72","32.72494","-96.806162"
"484391134092","1156","849","32.812765","-97.200653"
"484391136352","2588","83","32.916716","-97.110034"
"482570502111","4676","210","32.677457","-96.457072"
"480850316411","1413","265","33.098186","-96.747693"
"483671404091","1902","10","32.907546","-97.631567"
"481130137262","1126","455","32.941468","-96.850917"
"481130143081","1648","310","32.846635","-96.954649"
"481130168051","2406","429","32.600984","-96.812998"
"484391139341","1610","48","32.921904","-97.300941"
"484391230011","946","1549","32.746233","-97.427658"
"484391061021","925","1256","32.677772","-97.250476"
"484391056003","1117","114","32.67552","-97.37348"
"484391055111","2077","240","32.631533","-97.376142"
"484391026012","1798","1962","32.730242","-97.39779"
"480850316543","1453","134","33.037846","-96.774813"
"484391012023","1464","2033","32.766711","-97.299981"
"484391229011","2165","28","32.717395","-97.093332"
"484391027004","811","67","32.737088","-97.383594"
"484391131081","1313","167","32.772054","-97.127504"
"484391054071","1369","284","32.699401","-97.421755"
"484391054043","1584","187","32.682484","-97.38511"
"484391115701","1197","10","32.685997","-97.076215"
"481210201181","2298","493","33.399554","-96.969107"
"484391013013","2375","243","32.741518","-97.214685"
"481130082004","988","248","32.838548","-96.692562"
"481130190482","1881","177","32.934664","-96.653097"
"484391139371","8","2719","32.905381","-97.310827"
"481130190262","1153","7","32.938393","-96.63133"
"480850305374","1511","16","33.201188","-96.755967"
"484391130071","0","309","32.723288","-97.038843"
"481130005031","1141","156","32.807149","-96.814341"
"482511302182","1268","328","32.542691","-97.339048"
"481210214152","2641","116","33.168169","-97.072701"
"481130078312","1503","10","32.865082","-96.751678"
"484391136403","1934","214","32.916765","-97.156061"
"481210206011","1730","146","33.231617","-97.111329"
"484391113123","1198","257","32.587047","-97.111696"
"481130137151","2338","63","32.9503","-96.876513"
"480850316393","881","38","33.11337","-96.755187"
"484391132071","1816","83","32.887048","-97.218723"
"481210214202","1804","31","33.138857","-97.08318"
"484391115523","1368","29","32.688901","-97.143206"
"480850316321","2104","489","33.081168","-96.703822"
"484391139421","1054","930","32.967378","-97.278481"
"481130012022","1279","192","32.803633","-96.731904"
"481130001003","1334","630","32.818237","-96.743913"
"480850316671","1276","936","33.033657","-96.796913"
"481130168062","2765","420","32.598204","-96.797242"
"484391065072","920","318","32.762881","-97.251278"
"482570505001","1811","2900","32.724219","-96.304038"
"481130009022","944","75","32.811135","-96.779809"
"484391131182","1487","1278","32.767217","-97.101321"
"482511308002","2245","1956","32.355122","-97.386513"
"484391217034","1403","1082","32.757042","-97.118734"
"481210216183","1467","2783","33.043455","-97.000249"
"484391114061","2176","943","32.600686","-97.164061"
"480850305425","1134","4","33.138855","-96.708018"
"481130171011","1497","71","32.697757","-96.606503"
"482570508012","2496","31","32.566565","-96.398049"
"481210217572","1031","69","33.010902","-97.096598"
"484391065233","1767","82","32.819468","-97.065393"
"481130072062","1253","704","32.863092","-96.863236"
"481130071023","584","734","32.834585","-96.824944"
"481130094022","1998","167","32.873313","-96.843402"
"481130096101","1737","7","32.906578","-96.881731"
"481210215022","1388","203","33.075855","-97.015564"
"481130108053","2369","76","32.70827","-96.89084"
"481210215131","1647","43","33.088434","-97.037769"
"481130164202","1466","23","32.688341","-97.010811"
"481390601052","2464","235","32.476376","-96.593146"
"480850303061","2573","258","33.299526","-96.817319"
"481130109052","1449","196","32.657573","-96.871809"
"480850308021","1529","890","33.193956","-96.621767"
"481210215261","2408","615","33.161562","-96.857571"
"481130144083","1388","22","32.830533","-97.008524"
"481130190492","2480","169","32.941871","-96.65281"
"484391115301","1123","1053","32.668849","-97.140525"
"480850305321","1637","250","33.119108","-96.774598"
"484391136262","1650","402","32.856169","-97.14039"
"484391065186","29","27235","32.833229","-97.055272"
"481130056001","2041","71","32.716623","-96.818441"
"484391104021","2861","193","32.806864","-97.400615"
"481130027032","1803","1050","32.770651","-96.751191"
